DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
EMP_0199,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,105,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,20.39,18.89,10.49,5.69,2.72,2.01,0,0,0,0,0,0,0,0,0,0
Remaining,,,144.61,138.61,139.51,144.31,102.28,-2.01,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0838,Completed,2.5,2.39,2.27,2.16,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0836,Completed,6.35,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0834,Completed,2.5,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0837,Completed,6.45,6.15,5.86,1.17,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0839,Completed,2.6,2.48,2.36,2.36,2.72,2.01,0,0,0,0,0,0,0,0,0,0
EMP_0271,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,73.33,157.5,30,172.5,190.5,135,0,0,0,0,0,0,0,0,0,0
Remaining,,,91.67,0,120,-22.5,-18,15,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0589,Completed,0,0,0,52.5,52.5,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0611,Completed,73.33,157.5,30,120,138,120,0,0,0,0,0,0,0,0,0,0
EMP_0651,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,145.84,139.21,132.58,132.58,134.47,12.58,12.58,13.84,13.21,14.47,13.84,13.21,13.84,12.58,13.21,12.58
Remaining,,,19.16,18.29,17.42,17.42,38.03,137.42,137.42,151.16,144.29,158.03,151.16,144.29,151.16,137.42,144.29,137.42
Technical,TASK_T0434,Completed,132,126,120,120,120,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0136,Completed,13.84,13.21,12.58,12.58,14.47,12.58,12.58,13.84,13.21,14.47,13.84,13.21,13.84,12.58,13.21,12.58
EMP_0404,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,225.05,308.42,378.59,378.59,466.43,348.59,321.59,353.75,337.67,197.33,161.7,154.35,161.7,147,154.35,147
Remaining,,,-60.05,-150.92,-228.59,-228.59,-293.93,-198.59,-171.59,-188.75,-180.17,-24.83,3.3,3.15,3.3,3,3.15,3
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,144,151.2,144
Technical,TASK_T0234,Completed,29.7,28.35,27,27,31.05,27,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0048,Completed,0,0,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,27.05,25.82,24.59,24.59,28.28,24.59,24.59,27.05,25.82,28.28,0,0,0,0,0,0
Technical,TASK_T0876,Completed,3.3,3.15,3,3,3.45,3,3,3.3,3.15,3.45,3.3,3.15,3.3,3,3.15,3
Technical,TASK_T0849,Completed,165,157.5,150,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,31.05,0,0,0,0,0,0,0,0,0,0,0
EMP_0302,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,170.73,5.46,155.2,158.5,216.44,188.2,171.7,152.58,139.34,150.01,0,0,0,0,0,0
Remaining,,,-5.73,152.04,-5.2,-8.5,-43.94,-38.2,-21.7,12.42,18.16,22.49,165,157.5,165,150,157.5,150
Technical,TASK_T0115,Completed,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0242,Completed,0,0,0,3.3,18.98,16.5,16.5,6.6,0,0,0,0,0,0,0,0
Technical,TASK_T0459,Completed,0,0,0,0,18.98,16.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,0,0,150,150,172.5,127.5,127.5,140.25,133.88,146.63,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,0,22.5,22.5,0,0,0,0,0,0,0,0,0
Planning,TASK_T0994,,5.73,5.46,5.2,5.2,5.99,5.2,5.2,5.73,5.46,3.38,0,0,0,0,0,0
EMP_0715,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,190.5,223.5,198,154.5,120,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-25.5,-66,-48,-4.5,52.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0434,Completed,66,63,60,60,60,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,49.5,78.75,60,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0967,Completed,12,15.75,15,4.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,63,66,63,60,60,0,0,0,0,0,0,0,0,0,0,0
EMP_0082,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,30,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,49.5,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,115.5,152.25,150,150,30,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0404,Completed,16.5,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0576,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0576,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,39,75.75,0,6.5,0,150,105,52.5,0,0,0,0,0,0,0,0
Remaining,,,126,81.75,150,143.5,172.5,0,45,112.5,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0679,Completed,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0630,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0645,Completed,22.5,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0612,Partial,0,0,0,0,0,150,105,52.5,0,0,0,0,0,0,0,0
EMP_0322,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,0,0,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0589,Completed,0,0,0,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0679,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,150,0,0,0,0
Remaining,,,0,157.5,0,0,0,0,0,0,0,0,0,7.5,165,150,157.5,150
Technical,TASK_T0780,Completed,0,0,150,150,172.5,150,150,165,157.5,172.5,165,150,0,0,0,0
EMP_0471,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,171,173.25,150,150,258.75,225,180,165,157.5,0,0,0,0,0,0,0
Remaining,,,-6,-15.75,0,0,-86.25,-75,-30,0,0,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0059,Completed,6,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0172,Completed,0,0,0,0,86.25,75,30,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,165,157.5,150,0,172.5,150,150,165,157.5,0,0,0,0,0,0,0
EMP_0262,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,167.25,181.13,171.38,172.5,258.75,225,225,247.5,236.25,258.75,165,157.5,165,75,78.75,48.75
Remaining,,,-2.25,-23.63,-21.38,-22.5,-86.25,-75,-75,-82.5,-78.75,-86.25,0,0,0,75,78.75,101.25
Technical,TASK_T0502,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,82.5,78.75,82.5,0,0,0
Technical,TASK_T0981,Completed,2.25,23.63,21.38,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0499,Completed,0,0,0,22.5,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,48.75
EMP_0048,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,236.28,271.92,228.75,261.9,248.32,105,76.5,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Remaining,,,-71.28,-114.42,-78.75,-111.9,-75.82,45,73.5,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0701,Completed,16.5,15.75,15,7.5,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0424,Completed,16.5,15.75,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0294,Completed,0,11.47,13.5,13.5,3.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0988,Completed,0,11.47,13.5,13.5,2.7,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0913,Completed,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,14.85,14.17,7.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0442,Completed,0,0,0,5.25,8.63,7.5,1.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0008,Completed,0,0,8.25,15,17.25,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0569,Completed,10.15,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0990,Completed,0,10.8,13.5,13.5,3.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0010,Completed,16.5,23.63,15,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0848,Completed,2.25,15.75,22.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0879,Completed,99,94.5,45,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,60,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,,Completed,11.03,11.03,10.5,1.65,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0308,Completed,0,6,12,12,6.6,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0696,Completed,0,8.93,10.5,10.5,2.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0011,Completed,8.25,7.88,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0166,Completed,0,7.2,12,12,5.4,0,0,0,0,0,0,0,0,0,0,0
EMP_0085,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,120,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,105,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0573,Completed,165,105,150,112.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,0,37.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0071,,,,,,,,,,,,,,,,,,
Contracted Hours,,,142.5,120,150,142.5,142.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,115.58,118.33,118.31,164.8,171.02,111.85,111.38,70.71,63.37,66.38,69.75,64.5,70.5,37.5,39,37.5
Remaining,,,26.92,1.67,31.69,-22.3,-28.52,38.15,38.63,94.29,94.13,106.13,95.25,93,94.5,112.5,118.5,112.5
Technical,TASK_T0654,Completed,0,0,1.1,1.1,1.1,2.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0648,Completed,15,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0657,Completed,3.8,3.8,3.8,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0606,Completed,3.75,3.75,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0588,Completed,1.87,1.87,1.88,1.88,1.88,1.88,1.88,1.87,1.87,1.88,3.75,0,0,0,0,0
Technical,TASK_T0583,Completed,6.75,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0600,Completed,0,0,0,0,22.5,22.5,15,0,0,0,0,0,0,0,0,0
Technical,TASK_T0645,Completed,3.3,2.4,3,3,3.45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0632,Completed,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0611,Completed,3.75,3.58,6.2,6.3,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0619,Completed,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
Technical,TASK_T0596,Completed,0,0,1.88,1.88,1.88,1.88,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0621,Completed,0,0,5.36,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,30,0,0,0
Technical,TASK_T0644,Completed,0,15,7.5,17.3,12,9,9,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,22.5,28.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0599,Completed,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0676,Completed,0,0,3.8,7.5,3.8,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0622,Completed,13.5,19.2,3,3,3,3,3,0,0,0,3,3,0,0,0,0
Technical,TASK_T0618,Completed,4.95,4.72,4.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0660,Completed,0,0,0,3.75,3.75,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,48,37,50,28.5,28.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0612,Partial,0,0,0,0,0,3.75,7.5,3.75,0,0,0,0,0,0,0,0
Technical,,Partial,0,0,0,1.9,4.37,0,0,2.09,0,0,0,0,0,0,0,0
Technical,TASK_T0601,Partial,0,0,0,0,7.5,0,15,0,0,0,0,0,0,0,0,0
EMP_0410,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,135,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,147.91,134.9,140.97,148.06,215.19,162.43,160.3,160.14,150.76,153.3,102.56,102.56,96,96,0,0
Remaining,,,2.09,0.1,9.03,1.94,-42.69,-12.43,-10.3,4.86,6.74,19.2,62.44,54.94,69,54,157.5,150
Technical,TASK_T0643,Completed,0,0,5.6,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0581,Completed,0,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0662,Completed,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0595,Completed,0,6.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0587,Completed,0,0,0,3.75,3.45,1.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0589,Completed,0,0,0,15,7.5,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0607,Completed,0,0,0,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0
Technical,TASK_T0651,Completed,0,2.93,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0627,Completed,0,3.7,5.3,5.3,5.3,5.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0593,Completed,0,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0613,Completed,0,6.67,7.41,7.14,8.21,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0582,Completed,0,0,0,7.5,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0638,Completed,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0669,Completed,0,0,0,0,96,96,96,96,96,96,96,96,96,96,0,0
Technical,TASK_T0594,Completed,0,0,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0610,Completed,0,92,75,60,23,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,3.91,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0585,Completed,0,0,0,0.96,2.46,2.14,1.93,0,0,0,0,0,0,0,0,0
Technical,TASK_T0655,Completed,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0780,Completed,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0683,Completed,0,0,3.57,0,4.31,0,3.75,0,0,0,0,0,0,0,0,0
Technical,TASK_T0663,Partial,0,0,0,0,0,0,10.5,48.53,46.32,50.74,0,0,0,0,0,0
Technical,TASK_T0666,Partial,0,0,0,0,3.8,3.8,3.8,3.8,0,0,0,0,0,0,0,0
Technical,TASK_T0667,Partial,0,0,0,0,0,6.56,6.56,6.56,6.56,6.56,6.56,6.56,0,0,0,0
Technical,TASK_T0602,Partial,0,0,0,0,0,5.63,3.75,3.75,1.88,0,0,0,0,0,0,0
EMP_0072,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,22.5,120,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,44.38,26.8,38.05,45.4,44.1,33.8,37.5,30,15,21,15.75,0,0,0,0,0
Remaining,,,120.62,-4.3,81.95,104.6,128.4,116.2,112.5,135,142.5,151.5,149.25,157.5,165,150,157.5,150
Technical,TASK_T0643,Completed,7.5,0,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0666,Completed,25.71,9.4,7.5,22.4,22.4,22.4,22.5,22.5,0,0,0,0,0,0,0,0
Technical,TASK_T0685,Completed,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0627,Completed,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0588,Completed,7.5,0,7.5,0,7.5,0,7.5,0,7.5,17.25,15.75,0,0,0,0,0
Technical,TASK_T0682,Completed,0,7.5,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0626,Completed,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0662,Completed,0,0,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0650,Completed,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0596,Completed,0,0,3.75,15,7.5,7.5,7.5,7.5,7.5,3.75,0,0,0,0,0,0
EMP_0724,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,53.63,82.5,82.5,94.88,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,103.88,67.5,67.5,77.63,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0298,Completed,0,4.88,7.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,0,48.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0670,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,45,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,133.96,88.5,69.75,258.15,155.93,90.75,72,0,0,0,0,0,0,0,0,0
Remaining,,,31.04,69,-24.75,-108.15,16.57,59.25,78,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0776,Completed,16.5,23.63,6.75,22.5,25.88,11.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,45,150,30,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0715,Completed,5.88,0,2.25,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0392,Completed,18,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,0,68.4,82.8,72,72,0,0,0,0,0,0,0,0,0
Technical,TASK_T0297,Completed,18.75,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0751,Completed,8.25,7.88,2.25,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0066,Completed,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,49.5,47.25,13.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0664,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,149.68,153.86,199.54,238.59,266.42,128.58,113.43,124.77,90.75,64.89,62.07,59.25,62.07,56.43,59.25,56.43
Remaining,,,15.32,3.64,-49.54,-88.59,-93.92,21.42,36.57,40.23,66.75,107.61,102.93,98.25,102.93,93.57,98.25,93.57
Technical,TASK_T0495,Completed,1.33,4,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0201,Completed,0.76,2.67,2.54,2.03,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0794,Completed,0,0,1.97,2.46,0.49,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0494,Completed,0,2.85,3.17,3.17,3.64,3.17,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0849,Completed,115.5,110.25,105,105,120.75,5.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,22.5,52.5,65.55,57,57,62.7,31.5,0,0,0,0,0,0,0
Technical,TASK_T0200,Completed,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0969,Completed,24.75,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0499,Completed,0,0,45.14,56.43,64.89,56.43,56.43,62.07,59.25,64.89,62.07,59.25,62.07,56.43,59.25,56.43
Technical,TASK_T0203,Completed,2.79,2.67,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0205,Completed,0,0,0.38,2.54,2.92,2.16,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0795,Completed,0,1.7,2.42,2.42,1.45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0493,Completed,0.7,1.47,1.4,1.4,1.61,1.4,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0496,Completed,0,0,1.27,1.27,1.46,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0490,Completed,1.47,1.4,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0206,Completed,2.38,2.63,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0207,Completed,0,0,3.31,5.69,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0492,Completed,0,2.85,3.17,3.17,3.64,3.17,0,0,0,0,0,0,0,0,0,0
EMP_0255,,,,,,,,,,,,,,,,,,
Contracted Hours,,,104.25,121.28,115.5,141,167.32,145.5,145.5,160.05,152.78,167.32,160.05,152.78,160.05,145.5,152.78,145.5
Allocated Hours,,,66,121.28,115.5,141,167.32,1.5,0,0,0,0,0,0,0,0,0,0
Remaining,,,38.25,0,0,0,0,144,145.5,160.05,152.78,167.32,160.05,152.78,160.05,145.5,152.78,145.5
Technical,TASK_T0224,Completed,66,47.25,45,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0755,Completed,0,0,0,25.5,34.5,1.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0250,Completed,0,0,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0448,Completed,0,74.03,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0734,Completed,0,0,10.5,10.5,12.07,0,0,0,0,0,0,0,0,0,0,0
EMP_0097,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,112.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,126.96,111.02,115.5,122.38,159.3,124.55,105.25,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Remaining,,,38.04,46.48,34.5,27.62,-46.8,25.45,44.75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0581,Completed,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0591,Completed,0,0,0,11.08,15.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0542,Completed,11.79,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0592,Completed,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0191,Completed,0,0,0,0,0,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0720,Completed,99,94.5,85.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0604,Completed,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0632,Completed,0,0,0,22.5,26.3,3.8,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0067,Completed,16.18,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0984,Completed,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0582,Completed,0,0,0,30,22.5,22.5,22.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0653,Completed,0,0,0,15,50,23.25,7.75,0,0,0,0,0,0,0,0,0
Technical,TASK_T0456,Completed,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0756,,,,,,,,,,,,,,,,,,
Contracted Hours,,,69.3,66.15,63,63,72.45,63,63,69.3,66.15,72.45,69.3,66.15,69.3,63,66.15,63
Allocated Hours,,,17.5,66.5,62.5,2.5,70,33.75,33.75,0,0,0,0,0,0,0,0,0
Remaining,,,51.8,-0.35,0.5,60.5,2.45,29.25,29.25,69.3,66.15,72.45,69.3,66.15,69.3,63,66.15,63
