DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0437,Completed,0,0,0,60,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0990,Completed,0,10.8,13.5,13.5,3.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0166,Completed,0,7.2,12,12,5.4,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0696,Completed,0,8.93,10.5,10.5,2.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0008,Completed,0,0,8.25,15,17.25,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0424,Completed,16.5,15.75,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0085,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,120,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,105,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,0,37.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0573,Completed,165,105,150,112.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0071,,,,,,,,,,,,,,,,,,
Contracted Hours,,,142.5,120,150,142.5,142.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,115.58,118.33,118.31,164.8,171.02,111.85,111.38,70.71,63.37,66.38,69.75,64.5,70.5,37.5,39,37.5
Remaining,,,26.92,1.67,31.69,-22.3,-28.52,38.15,38.63,94.29,94.13,106.13,95.25,93,94.5,112.5,118.5,112.5
Technical,TASK_T0596,Completed,0,0,1.88,1.88,1.88,1.88,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0618,Completed,4.95,4.72,4.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0599,Completed,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0657,Completed,3.8,3.8,3.8,3.8,3.8,3.8,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,48,37,50,28.5,28.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0632,Completed,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0606,Completed,3.75,3.75,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0588,Completed,1.87,1.87,1.88,1.88,1.88,1.88,1.88,1.87,1.87,1.88,3.75,0,0,0,0,0
Technical,TASK_T0660,Completed,0,0,0,3.75,3.75,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0600,Completed,0,0,0,0,22.5,22.5,15,0,0,0,0,0,0,0,0,0
Technical,TASK_T0583,Completed,6.75,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,22.5,28.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0611,Completed,3.75,3.58,6.2,6.3,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0622,Completed,13.5,19.2,3,3,3,3,3,0,0,0,3,3,0,0,0,0
Technical,TASK_T0621,Completed,0,0,5.36,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,30,0,0,0
Technical,TASK_T0654,Completed,0,0,1.1,1.1,1.1,2.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0644,Completed,0,15,7.5,17.3,12,9,9,0,0,0,0,0,0,0,0,0
Technical,TASK_T0645,Completed,3.3,2.4,3,3,3.45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0619,Completed,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
Technical,TASK_T0676,Completed,0,0,3.8,7.5,3.8,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0648,Completed,15,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0601,Partial,0,0,0,0,7.5,0,15,0,0,0,0,0,0,0,0,0
Technical,,Partial,0,0,0,1.9,4.37,0,0,2.09,0,0,0,0,0,0,0,0
Technical,TASK_T0612,Partial,0,0,0,0,0,3.75,7.5,3.75,0,0,0,0,0,0,0,0
EMP_0540,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,75,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,75,0,0,0,0,0,0,0,0,0
EMP_0670,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,45,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,133.96,88.5,69.75,258.15,155.93,90.75,72,0,0,0,0,0,0,0,0,0
Remaining,,,31.04,69,-24.75,-108.15,16.57,59.25,78,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0349,Completed,0,0,0,68.4,82.8,72,72,0,0,0,0,0,0,0,0,0
Technical,TASK_T0776,Completed,16.5,23.63,6.75,22.5,25.88,11.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0715,Completed,5.88,0,2.25,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0392,Completed,18,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0751,Completed,8.25,7.88,2.25,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0066,Completed,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,49.5,47.25,13.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,45,150,30,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0297,Completed,18.75,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0347,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,173.25,175.88,165,167.25,189.75,150,135,148.5,110.25,103.5,99,90.75,16.5,15,15.75,15
Remaining,,,-8.25,-18.38,-15,-17.25,-17.25,0,15,16.5,47.25,69,66,66.75,148.5,135,141.75,135
Technical,TASK_T0791,Completed,8.25,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,12,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0440,Completed,16.5,15.75,15,5.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0409,Completed,49.5,47.25,45,45,51.75,45,45,49.5,15.75,0,0,0,0,0,0,0
Technical,TASK_T0408,Completed,0,15.75,15,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0054,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0410,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,75,0,0,0,0
EMP_0063,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,128.25,135,155.25,135,135,148.5,126,138,132,126,132,0,0,0
Remaining,,,0,0,21.75,15,17.25,15,15,16.5,31.5,34.5,33,31.5,33,150,157.5,150
Technical,TASK_T0985,Completed,0,0,8.25,15,17.25,15,15,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0986,Completed,165,157.5,120,120,138,120,120,132,126,138,132,126,132,0,0,0
EMP_0106,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,330,311.25,150,52.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-165,-153.75,0,97.5,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0889,Completed,0,0,0,0,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0752,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0299,Completed,165,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0888,Completed,0,41.25,150,52.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0779,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,148.05,70.5,94.5,115.58,100.5,109.5,89.1,89.78,98.33,99,94.5,105.6,96,100.8,96
Remaining,,,165,9.45,79.5,55.5,56.92,49.5,40.5,75.9,67.72,74.17,66,63,59.4,54,56.7,54
Technical,TASK_T0437,Completed,0,0,0,24,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0157,Completed,0,148.05,70.5,70.5,81.08,70.5,79.5,56.1,58.27,63.83,66,63,72.6,66,69.3,66
EMP_0078,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,270,345,300,300,330,315,345,330,315,330,300,157.5,150
Remaining,,,0,0,0,-120,-172.5,-150,-150,-165,-157.5,-172.5,-165,-157.5,-165,-150,0,0
Technical,TASK_T0889,Completed,82.5,78.75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0437,Completed,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0892,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0893,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0207,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,66,78.38,55.5,37.88,34.13,3.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,99,79.13,94.5,112.13,138.38,146.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0507,Completed,0,0,0,10.13,16.88,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0293,Completed,33,55.13,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0736,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0719,Completed,0,7.5,25.5,12.75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0217,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0109,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,49.5,15.75,0,96,138,120,120,132,126,138,132,126,132,120,126,120
Remaining,,,115.5,141.75,150,54,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0414,Completed,16.5,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,96,138,120,120,132,126,138,132,126,132,120,126,120
Technical,TASK_T0413,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0737,Completed,16.5,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0336,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0961,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0073,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,115.5,110.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,49.5,47.25,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0961,Completed,115.5,110.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0437,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0740,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0459,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,67.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0963,Completed,165,157.5,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0239,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,165,157.5,150,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0598,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,132,126,120,204,258.75,225,225,115.5,110.25,120.75,115.5,110.25,115.5,105,110.25,105
Remaining,,,33,31.5,30,-54,-86.25,-75,-75,49.5,47.25,51.75,49.5,47.25,49.5,45,47.25,45
Technical,TASK_T0437,Completed,0,0,0,84,120.75,105,105,115.5,110.25,120.75,115.5,110.25,115.5,105,110.25,105
Technical,TASK_T0046,Completed,132,126,120,120,138,120,120,0,0,0,0,0,0,0,0,0
EMP_0263,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,153,111.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,12,45.55,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0961,Completed,153,111.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0134,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,271.6,236.76,30,30,6,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-106.6,-79.26,120,120,166.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0130,Completed,41.25,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0258,Completed,33,31.5,30,30,6,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0977,Completed,32.35,30.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0956,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0272,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,112.5,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,37.5,0,0,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0075,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0115,Completed,123.75,118.13,112.5,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0054,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,15,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,142.5,135,135,171.75,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0719,Completed,0,15,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0589,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,41.34,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,108.66,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0963,Completed,165,157.5,41.34,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0401,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,148.5,220.5,165,216,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Remaining,,,16.5,-63,-15,-66,0,0,0,0,0,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0892,Completed,0,15.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0474,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0766,Completed,33,31.5,30,28.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0920,Completed,0,0,0,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Technical,TASK_T0749,Completed,66,63,60,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0893,Completed,0,15.75,15,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0888,Completed,0,47.25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0387,,,,,,,,,,,,,,,,,,
Contracted Hours,,,142.5,157.5,150,150,135,150,135,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,149.4,177.97,169.5,181.5,134.25,45,42.75,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Remaining,,,-6.9,-20.47,-19.5,-31.5,0.75,105,92.25,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0917,Completed,25.65,28.35,27,27,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0407,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,12,13.5,15,12.75,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0474,Completed,41.25,39.38,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0475,Completed,0,31.5,30,30,34.5,30,30,0,0,0,0,0,0,0,0,0
EMP_0678,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,60.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,115.84,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Technical,TASK_T0955,Completed,60.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0463,,,,,,,,,,,,,,,,,,
Contracted Hours,,,90,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,270,345,300,300,330,315,345,330,315,330,300,157.5,150
Remaining,,,-75,0,0,-120,-172.5,-150,-150,-165,-157.5,-172.5,-165,-157.5,-165,-150,0,0
Technical,TASK_T0121,Completed,0,0,0,45,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0437,Completed,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0116,Completed,165,157.5,150,105,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0491,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,120,120,135,120,120,127.5,127.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,163.5,157.9,79.4,41.3,34.5,30,30,33,0,0,0,0,0,0,0,0
Remaining,,,1.5,-0.4,40.6,78.7,100.5,90,90,94.5,127.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0604,Completed,0,0,3.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0626,Completed,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0192,Completed,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0188,Completed,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,132,126,30,30,34.5,30,30,33,0,0,0,0,0,0,0,0
Technical,TASK_T0186,Completed,31.5,31.9,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0184,Completed,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0605,Completed,0,0,12,7.5,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,178.64,157.5,150,192,232.88,52.5,52.5,57.75,55.13,60.38,57.75,55.13,57.75,52.5,55.13,52.5
Remaining,,,-13.64,0,0,-42,-60.38,97.5,97.5,107.25,102.38,112.13,107.25,102.38,107.25,97.5,102.38,97.5
Technical,TASK_T0437,Completed,0,0,0,42,60.38,52.5,52.5,57.75,55.13,60.38,57.75,55.13,57.75,52.5,55.13,52.5
Technical,TASK_T0137,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0728,Completed,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0409,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0125,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,67.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0963,Completed,165,157.5,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0067,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,49.8,25.2,63,55.13,25.88,7.5,1.5,0,0,0,0,0,0,0,0,0
Remaining,,,115.2,132.3,87,94.88,146.63,142.5,148.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0783,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0478,Completed,0,0,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0289,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0781,Completed,0,0,0,5.63,8.63,7.5,1.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0465,Completed,8.55,9.45,22.5,9,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0869,Completed,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,217.5,150,150,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,-60,0,0,172.5,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,,Completed,41.25,39.38,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,123.75,118.13,112.5,150,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0908,Completed,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0555,,,,,,,,,,,,,,,,,,
Contracted Hours,,,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
EMP_0409,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,120,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,90.75,71.63,97.5,125.25,155.25,135,135,123.75,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
Remaining,,,74.25,48.38,52.5,24.75,17.25,15,15,41.25,118.13,129.38,123.75,118.13,123.75,112.5,118.13,112.5
Technical,TASK_T0437,Completed,0,0,0,30,43.13,37.5,37.5,41.25,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
Technical,TASK_T0565,Completed,24.75,23.63,22.5,20.25,25.88,22.5,22.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0213,Completed,57.75,42,75,75,86.25,75,75,82.5,0,0,0,0,0,0,0,0
Technical,TASK_T0737,Completed,8.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0273,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,78.75,75,135,172.5,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Remaining,,,82.5,78.75,75,15,0,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0437,Completed,0,0,0,60,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0771,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0129,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,78.75,75,135,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,82.5,78.75,75,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,60,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0046,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
EMP_0222,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
