Employee,Cost
EMP_2152,14.4036382
EMP_2153,5.864863447
EMP_2154,5.09195065
EMP_2155,5.09195065
EMP_2156,5.450710168
EMP_2157,14.74822519
EMP_2158,10.34363574
EMP_2159,10.34363574
EMP_2160,13.24699305
EMP_2161,14.61308375
EMP_2162,10.11514073
EMP_2163,14.79236358
EMP_2164,14.4036382
EMP_2165,7.435543875
EMP_2166,7.064260668
EMP_2167,5.864863447
EMP_2168,9.024729155
EMP_2169,8.746742319
EMP_2170,14.78355332
EMP_2171,14.59491431
EMP_2172,9.234806887
EMP_2173,14.78355332
EMP_2174,11.15450122
EMP_2175,7.435543875
EMP_2176,5.848103943
EMP_2177,13.24699305
EMP_2178,11.15450122
EMP_2179,14.78355332
EMP_2180,5.450710168
EMP_2181,11.60855469
EMP_2182,14.59491431
EMP_2183,5.864863447
EMP_2184,9.138376727
EMP_2185,7.404007889
EMP_2186,5.864863447
EMP_2187,10.11514073
EMP_2188,7.064260668
EMP_2189,7.435543875
EMP_2190,14.4036382
EMP_2191,14.61308375
EMP_2192,5.712403877
EMP_2193,13.24699305
EMP_2194,14.78355332
EMP_2195,14.59491431
EMP_2196,11.60855469
EMP_2197,14.74822519
EMP_2198,7.595735197
EMP_2199,8.746742319
EMP_2200,11.75799412
EMP_2201,5.09195065
EMP_2202,10.34363574
EMP_2203,7.404007889
EMP_2204,13.07424216
EMP_2205,11.60855469
EMP_2206,5.09195065
EMP_2207,13.24699305
EMP_2208,13.24699305
EMP_2209,14.74822519
EMP_2210,7.435543875
EMP_2211,9.234806887
EMP_2212,7.887198264
EMP_2213,7.38832083
EMP_2214,13.00155201
EMP_2215,6.076105172
EMP_2216,5.072019591
EMP_2217,14.79236358
EMP_2218,10.34363574
EMP_2219,7.887198264
EMP_2220,13.07424216
EMP_2221,7.404007889
EMP_2222,9.138376727
EMP_2223,9.034966147
EMP_2224,9.138376727
EMP_2225,14.79236358
EMP_2226,7.404007889
EMP_2227,14.74822519
EMP_2228,7.887198264
EMP_2229,9.234806887
EMP_2230,9.034966147
EMP_2231,13.00155201
EMP_2232,13.07424216
EMP_2233,5.592189126
EMP_2234,13.24699305
EMP_2235,5.712403877
EMP_2236,14.59491431
EMP_2237,9.024729155
EMP_2238,7.595735197
EMP_2239,11.60855469
EMP_2240,13.00155201
EMP_2241,5.072019591
EMP_2242,9.024729155
EMP_2243,14.59491431
EMP_2244,13.24699305
EMP_2245,13.00155201
EMP_2246,7.266257001
EMP_2247,7.435543875
EMP_2248,5.864863447
EMP_2249,7.595735197
EMP_2250,7.38832083
EMP_2251,7.38832083
EMP_2252,13.10748609
EMP_2253,6.076105172
EMP_2254,14.78355332
EMP_2255,11.75799412
EMP_2256,5.09195065
EMP_2257,5.072019591
EMP_2258,13.10748609
EMP_2259,14.59491431
EMP_2260,5.592189126
EMP_2261,11.15450122
EMP_2262,9.234806887
EMP_2263,7.404007889
EMP_2264,11.75799412
EMP_2265,7.404007889
EMP_2266,5.864863447
EMP_2267,14.61308375
EMP_2268,14.78355332
EMP_2269,7.887198264
EMP_2270,6.076105172
EMP_2271,14.78355332
EMP_2272,14.74822519
EMP_2273,10.11514073
EMP_2274,5.072019591
EMP_2275,13.07424216
EMP_2276,7.064260668
EMP_2277,9.234806887
EMP_2278,13.10748609
EMP_2279,7.266257001
EMP_2280,14.78355332
EMP_2281,13.00155201
EMP_2282,7.71497065
EMP_2283,14.78355332
EMP_2284,9.034966147
EMP_2285,7.71497065
EMP_2286,14.4036382
EMP_2287,5.848103943
EMP_2288,5.09195065
EMP_2289,14.61308375
EMP_2290,11.75799412
EMP_2291,7.595735197
EMP_2292,14.59491431
EMP_2293,13.07424216
EMP_2294,5.072019591
EMP_2295,14.78355332
EMP_2296,7.404007889
EMP_2297,14.78355332
EMP_2298,7.404007889
EMP_2299,7.404007889
EMP_2300,7.064260668
EMP_2301,7.404007889
EMP_2302,14.59491431
EMP_2303,9.024729155
EMP_2304,13.00155201
EMP_2305,13.00155201
EMP_2306,5.864863447
EMP_2307,13.07424216
EMP_2308,14.4036382
EMP_2309,5.09195065
EMP_2310,7.38832083
EMP_2311,5.864863447
EMP_2312,7.435543875
EMP_2313,7.887198264
EMP_2314,9.034966147
EMP_2315,14.78355332
EMP_2316,5.848103943
EMP_2317,9.024729155
EMP_2318,14.79236358
EMP_2319,7.435543875
EMP_2320,14.79236358
EMP_2321,7.404007889
EMP_2322,13.24699305
EMP_2323,7.064260668
EMP_2324,7.435543875
EMP_2325,5.848103943
EMP_2326,14.78355332
EMP_2327,10.11514073
EMP_2328,5.09195065
EMP_2329,13.07424216
EMP_2330,14.78355332
EMP_2331,13.24699305
EMP_2332,13.00155201
EMP_2333,11.15450122
EMP_2334,7.887198264
EMP_2335,14.61308375
EMP_2336,14.59491431
EMP_2337,9.138376727
EMP_2338,7.404007889
EMP_2339,14.79236358
EMP_2340,5.450710168
EMP_2341,9.234806887
EMP_2342,14.74822519
EMP_2343,7.71497065
EMP_2344,14.74822519
EMP_2345,5.592189126
EMP_2346,11.60855469
EMP_2347,11.15450122
EMP_2348,13.07424216
EMP_2349,5.09195065
EMP_2350,7.064260668
EMP_2351,9.034966147
EMP_2352,7.435543875
EMP_2353,11.15450122
EMP_2354,13.10748609
EMP_2355,14.4036382
EMP_2356,9.138376727
EMP_2357,11.75799412
EMP_2358,7.38832083
EMP_2359,5.592189126
EMP_2360,7.064260668
EMP_2361,14.4036382
EMP_2362,13.24699305
EMP_2363,7.266257001
EMP_2364,5.864863447
EMP_2365,7.266257001
EMP_2366,7.404007889
EMP_2367,5.09195065
EMP_2368,9.138376727
EMP_2369,7.887198264
EMP_2370,13.00155201
EMP_2371,9.034966147
EMP_2372,14.59491431
EMP_2373,11.15450122
EMP_2374,7.435543875
EMP_2375,14.4036382
EMP_2376,11.60855469
EMP_2377,11.60855469
EMP_2378,11.15450122
EMP_2379,14.59491431
EMP_2380,7.71497065
EMP_2381,8.746742319
EMP_2382,13.24699305
EMP_2383,8.746742319
EMP_2384,7.266257001
EMP_2385,13.24699305
EMP_2386,7.064260668
EMP_2387,13.10748609
EMP_2388,14.61308375
EMP_2389,5.848103943
EMP_2390,7.266257001
EMP_2391,7.887198264
EMP_2392,14.78355332
EMP_2393,7.887198264
EMP_2394,10.11514073
EMP_2395,9.034966147
EMP_2396,14.4036382
EMP_2397,8.746742319
EMP_2398,13.00155201
EMP_2399,5.848103943
EMP_2400,14.61308375
EMP_2401,10.34363574
EMP_2402,5.848103943
EMP_2403,11.15450122
EMP_2404,5.864863447
EMP_2405,10.11514073
EMP_2406,9.138376727
EMP_2407,5.592189126
EMP_2408,9.234806887
EMP_2409,14.4036382
EMP_2410,13.07424216
EMP_2411,14.74822519
EMP_2412,13.07424216
EMP_2413,5.09195065
EMP_2414,5.450710168
EMP_2415,5.09195065
EMP_2416,7.595735197
EMP_2417,7.38832083
EMP_2418,11.75799412
EMP_2419,7.71497065
EMP_2420,13.10748609
EMP_2421,7.595735197
EMP_2422,13.24699305
EMP_2423,5.864863447
EMP_2424,11.60855469
EMP_2425,7.064260668
EMP_2426,5.864863447
EMP_2427,13.24699305
EMP_2428,14.4036382
EMP_2429,9.024729155
EMP_2430,7.71497065
EMP_2431,13.10748609
EMP_2432,9.138376727
EMP_2433,9.034966147
EMP_2434,6.076105172
EMP_2435,11.15450122
EMP_2436,13.24699305
EMP_2437,11.60855469
EMP_2438,6.076105172
EMP_2439,6.076105172
EMP_2440,7.887198264
EMP_2441,5.09195065
EMP_2442,7.595735197
EMP_2443,9.138376727
EMP_2444,14.79236358
EMP_2445,10.34363574
EMP_2446,14.78355332
EMP_2447,9.138376727
EMP_2448,11.75799412
EMP_2449,9.138376727
EMP_2450,7.887198264
EMP_2451,10.11514073
EMP_2452,14.4036382
EMP_2453,7.064260668
EMP_2454,7.887198264
EMP_2455,7.266257001
EMP_2456,13.00155201
EMP_2457,11.15450122
EMP_2458,5.848103943
EMP_2459,7.404007889
EMP_2460,14.74822519
EMP_2461,11.15450122
EMP_2462,5.09195065
EMP_2463,14.61308375
EMP_2464,13.10748609
EMP_2465,9.234806887
EMP_2466,14.78355332
EMP_2467,7.71497065
EMP_2468,10.11514073
EMP_2469,5.712403877
EMP_2470,14.78355332
EMP_2471,7.266257001
EMP_2472,14.4036382
EMP_2473,9.234806887
EMP_2474,10.11514073
EMP_2475,7.064260668
EMP_2476,13.00155201
EMP_2477,7.266257001
EMP_2478,5.864863447
EMP_2479,7.266257001
EMP_2480,5.072019591
EMP_2481,14.74822519
EMP_2482,9.024729155
EMP_2483,7.595735197
EMP_2484,7.435543875
EMP_2485,7.064260668
EMP_2486,7.435543875
EMP_2487,7.887198264
EMP_2488,14.78355332
EMP_2489,8.746742319
EMP_2490,7.38832083
EMP_2491,13.07424216
EMP_2492,9.234806887
EMP_2493,5.864863447
EMP_2494,9.024729155
EMP_2495,10.34363574
EMP_2496,9.024729155
EMP_2497,7.435543875
EMP_2498,6.076105172
EMP_2499,14.79236358
EMP_2500,14.78355332
EMP_2501,5.592189126
EMP_2502,7.404007889
EMP_2503,7.595735197
EMP_2504,9.034966147
EMP_2505,7.266257001
EMP_2506,7.595735197
EMP_2507,14.78355332
EMP_2508,9.034966147
EMP_2509,5.864863447
EMP_2510,9.034966147
EMP_2511,14.78355332
EMP_2512,11.60855469
EMP_2513,10.11514073
EMP_2514,9.034966147
EMP_2515,14.78355332
EMP_2516,7.266257001
EMP_2517,6.076105172
EMP_2518,14.74822519
EMP_2519,13.07424216
EMP_2520,7.266257001
EMP_2521,7.595735197
EMP_2522,13.24699305
EMP_2523,5.712403877
EMP_2524,14.61308375
EMP_2525,5.072019591
EMP_2526,7.064260668
EMP_2527,7.38832083
EMP_2528,13.07424216
EMP_2529,7.887198264
EMP_2530,7.064260668
EMP_2531,9.234806887
EMP_2532,7.435543875
EMP_2533,5.592189126
EMP_2534,13.07424216
EMP_2535,5.848103943
EMP_2536,7.595735197
EMP_2537,5.592189126
EMP_2538,13.10748609
EMP_2539,13.10748609
EMP_2540,5.072019591
EMP_2541,9.138376727
EMP_2542,13.10748609
EMP_2543,7.887198264
EMP_2544,13.00155201
EMP_2545,11.75799412
EMP_2546,11.75799412
EMP_2547,7.38832083
EMP_2548,5.450710168
EMP_2549,7.266257001
EMP_2550,14.79236358
EMP_2551,14.59491431
EMP_2552,5.072019591
EMP_2553,14.79236358
EMP_2554,7.404007889
EMP_2555,10.11514073
EMP_2556,13.10748609
EMP_2557,7.404007889
EMP_2558,14.61308375
EMP_2559,9.034966147
EMP_2560,5.864863447
EMP_2561,11.15450122
EMP_2562,9.138376727
EMP_2563,11.75799412
EMP_2564,7.595735197
EMP_2565,9.034966147
EMP_2566,14.74822519
EMP_2567,13.00155201
EMP_2568,9.234806887
EMP_2569,7.064260668
EMP_2570,10.11514073
EMP_2571,6.076105172
EMP_2572,5.712403877
EMP_2573,9.034966147
EMP_2574,9.234806887
EMP_2575,13.24699305
EMP_2576,7.404007889
EMP_2577,14.79236358
EMP_2578,9.138376727
EMP_2579,10.34363574
EMP_2580,14.79236358
EMP_2581,14.59491431
EMP_2582,5.848103943
EMP_2583,13.10748609
EMP_2584,14.4036382
EMP_2585,9.234806887
EMP_2586,8.746742319
EMP_2587,7.71497065
EMP_2588,11.75799412
EMP_2589,13.00155201
EMP_2590,13.24699305
EMP_2591,13.24699305
EMP_2592,9.024729155
EMP_2593,6.076105172
EMP_2594,9.138376727
EMP_2595,7.71497065
EMP_2596,13.07424216
EMP_2597,5.09195065
EMP_2598,14.61308375
EMP_2599,7.38832083
EMP_2600,11.60855469
EMP_2601,9.138376727
EMP_2602,11.75799412
EMP_2603,14.78355332
EMP_2604,14.74822519
EMP_2605,7.595735197
EMP_2606,5.592189126
EMP_2607,9.024729155
EMP_2608,13.00155201
EMP_2609,13.07424216
EMP_2610,9.234806887
EMP_2611,13.07424216
EMP_2612,13.10748609
EMP_2613,5.072019591
EMP_2614,9.024729155
EMP_2615,13.10748609
EMP_2616,14.61308375
EMP_2617,11.60855469
EMP_2618,6.076105172
EMP_2619,11.15450122
EMP_2620,5.712403877
EMP_2621,5.09195065
EMP_2622,5.864863447
EMP_2623,14.79236358
EMP_2624,5.864863447
EMP_2625,7.404007889
EMP_2626,10.34363574
EMP_2627,7.38832083
EMP_2628,9.234806887
EMP_2629,14.78355332
EMP_2630,14.4036382
EMP_2631,7.435543875
EMP_2632,14.4036382
EMP_2633,14.74822519
EMP_2634,13.07424216
EMP_2635,7.435543875
EMP_2636,14.61308375
EMP_2637,5.864863447
EMP_2638,7.064260668
EMP_2639,7.435543875
EMP_2640,7.71497065
EMP_2641,14.78355332
EMP_2642,14.78355332
EMP_2643,10.11514073
EMP_2644,5.450710168
EMP_2645,14.74822519
EMP_2646,13.07424216
EMP_2647,5.450710168
EMP_2648,5.864863447
EMP_2649,11.75799412
EMP_2650,7.38832083
EMP_2651,11.60855469
EMP_2652,13.07424216
EMP_2653,14.79236358
EMP_2654,10.34363574
EMP_2655,10.11514073
EMP_2656,11.60855469
EMP_2657,14.79236358
EMP_2658,11.15450122
EMP_2659,5.864863447
EMP_2660,13.24699305
EMP_2661,11.75799412
EMP_2662,5.848103943
EMP_2663,14.4036382
EMP_2664,11.60855469
EMP_2665,5.592189126
EMP_2666,14.61308375
EMP_2667,13.00155201
EMP_2668,5.864863447
EMP_2669,5.592189126
EMP_2670,5.712403877
EMP_2671,9.034966147
EMP_2672,11.15450122
EMP_2673,7.595735197
EMP_2674,7.71497065
EMP_2675,5.864863447
EMP_2676,9.234806887
EMP_2677,7.38832083
EMP_2678,13.24699305
EMP_2679,14.59491431
EMP_2680,11.15450122
EMP_2681,14.61308375
EMP_2682,14.4036382
EMP_2683,7.266257001
EMP_2684,9.138376727
EMP_2685,9.234806887
EMP_2686,14.61308375
EMP_2687,9.024729155
EMP_2688,10.34363574
EMP_2689,14.78355332
EMP_2690,11.15450122
EMP_2691,9.138376727
EMP_2692,13.10748609
EMP_2693,7.71497065
EMP_2694,9.024729155
EMP_2695,7.595735197
EMP_2696,9.034966147
EMP_2697,9.138376727
EMP_2698,11.60855469
EMP_2699,7.064260668
EMP_2700,8.746742319
EMP_2701,7.595735197
EMP_2702,9.138376727
EMP_2703,5.072019591
EMP_2704,7.435543875
EMP_2705,7.064260668
EMP_2706,5.072019591
EMP_2707,14.4036382
EMP_2708,11.60855469
EMP_2709,13.24699305
EMP_2710,14.4036382
EMP_2711,10.34363574
EMP_2712,5.848103943
EMP_2713,14.61308375
EMP_2714,14.4036382
EMP_2715,5.072019591
EMP_2716,7.435543875
EMP_2717,5.450710168
EMP_2718,5.712403877
EMP_2719,14.61308375
EMP_2720,13.10748609
EMP_2721,13.07424216
EMP_2722,7.435543875
EMP_2723,7.71497065
EMP_2724,13.00155201
EMP_2725,11.75799412
EMP_2726,13.00155201
EMP_2727,5.592189126
EMP_2728,5.072019591
EMP_2729,14.59491431
EMP_2730,8.746742319
EMP_2731,10.11514073
EMP_2732,14.4036382
EMP_2733,14.79236358
EMP_2734,5.712403877
EMP_2735,6.076105172
EMP_2736,11.15450122
EMP_2737,5.848103943
EMP_2738,13.07424216
EMP_2739,11.15450122
EMP_2740,9.138376727
EMP_2741,7.595735197
EMP_2742,10.34363574
EMP_2743,7.064260668
EMP_2744,7.404007889
EMP_2745,5.848103943
EMP_2746,5.712403877
EMP_2747,14.4036382
EMP_2748,14.4036382
EMP_2749,5.450710168
EMP_2750,5.592189126
EMP_2751,5.592189126
EMP_2752,11.75799412
EMP_2753,10.11514073
EMP_2754,11.60855469
EMP_2755,14.74822519
EMP_2756,7.266257001
EMP_2757,5.072019591
EMP_2758,11.75799412
EMP_2759,14.61308375
EMP_2760,9.234806887
EMP_2761,9.034966147
EMP_2762,7.887198264
EMP_2763,7.887198264
EMP_2764,7.71497065
EMP_2765,14.59491431
EMP_2766,7.404007889
EMP_2767,14.78355332
EMP_2768,7.71497065
EMP_2769,9.034966147
EMP_2770,9.138376727
EMP_2771,5.712403877
EMP_2772,5.848103943
EMP_2773,9.138376727
EMP_2774,9.034966147
EMP_2775,5.592189126
EMP_2776,7.266257001
EMP_2777,10.34363574
EMP_2778,5.712403877
EMP_2779,13.00155201
EMP_2780,7.266257001
EMP_2781,7.435543875
EMP_2782,14.79236358
EMP_2783,7.404007889
EMP_2784,7.595735197
EMP_2785,9.034966147
EMP_2786,9.034966147
EMP_2787,9.024729155
EMP_2788,9.034966147
EMP_2789,14.61308375
EMP_2790,5.848103943
EMP_2791,5.592189126
EMP_2792,11.60855469
EMP_2793,13.07424216
EMP_2794,14.74822519
EMP_2795,13.10748609
EMP_2796,11.15450122
EMP_2797,7.595735197
EMP_2798,6.076105172
EMP_2799,5.450710168
EMP_2800,7.435543875
EMP_2801,9.234806887
EMP_2802,11.75799412
EMP_2803,11.15450122
EMP_2804,6.076105172
EMP_2805,14.74822519
EMP_2806,10.11514073
EMP_2807,7.887198264
EMP_2808,14.79236358
EMP_2809,7.38832083
EMP_2810,5.450710168
EMP_2811,11.60855469
EMP_2812,14.74822519
EMP_2813,10.11514073
EMP_2814,11.60855469
EMP_2815,10.11514073
EMP_2816,7.064260668
EMP_2817,5.450710168
EMP_2818,7.595735197
EMP_2819,5.072019591
EMP_2820,8.746742319
EMP_2821,7.266257001
EMP_2822,14.78355332
EMP_2823,10.34363574
EMP_2824,9.234806887
EMP_2825,5.09195065
EMP_2826,13.07424216
EMP_2827,14.78355332
EMP_2828,14.61308375
EMP_2829,7.404007889
EMP_2830,9.024729155
EMP_2831,7.71497065
EMP_2832,5.848103943
EMP_2833,13.00155201
EMP_2834,14.59491431
EMP_2835,14.59491431
EMP_2836,13.24699305
EMP_2837,5.450710168
EMP_2838,5.450710168
EMP_2839,5.592189126
EMP_2840,5.072019591
EMP_2841,5.09195065
EMP_2842,9.034966147
EMP_2843,7.71497065
EMP_2844,7.71497065
EMP_2845,5.072019591
EMP_2846,8.746742319
EMP_2847,13.00155201
EMP_2848,13.00155201
EMP_2849,7.71497065
EMP_2850,7.71497065
EMP_2851,7.266257001
EMP_2852,9.138376727
EMP_2853,5.712403877
EMP_2854,10.34363574
EMP_2855,10.34363574
EMP_2856,11.60855469
EMP_2857,5.712403877
EMP_2858,14.4036382
EMP_2859,14.4036382
EMP_2860,7.064260668
EMP_2861,13.10748609
EMP_2862,5.864863447
EMP_2863,5.592189126
EMP_2864,10.34363574
EMP_2865,10.34363574
EMP_2866,13.24699305
EMP_2867,11.75799412
EMP_2868,13.00155201
EMP_2869,7.404007889
EMP_2870,13.00155201
EMP_2871,7.71497065
EMP_2872,6.076105172
EMP_2873,7.71497065
EMP_2874,7.404007889
EMP_2875,13.00155201
EMP_2876,13.24699305
EMP_2877,10.11514073
EMP_2878,7.38832083
EMP_2879,9.034966147
EMP_2880,9.234806887
EMP_2881,7.266257001
EMP_2882,5.848103943
EMP_2883,8.746742319
EMP_2884,5.450710168
EMP_2885,14.61308375
EMP_2886,5.712403877
EMP_2887,13.07424216
EMP_2888,7.887198264
EMP_2889,14.79236358
EMP_2890,11.15450122
EMP_2891,7.887198264
EMP_2892,5.592189126
EMP_2893,5.450710168
EMP_2894,5.864863447
EMP_2895,7.887198264
EMP_2896,14.4036382
EMP_2897,14.4036382
EMP_2898,7.595735197
EMP_2899,5.864863447
EMP_2900,13.00155201
EMP_2901,13.10748609
EMP_2902,7.71497065
EMP_2903,5.712403877
EMP_2904,13.00155201
EMP_2905,8.746742319
EMP_2906,5.450710168
EMP_2907,14.79236358
EMP_2908,13.24699305
EMP_2909,7.887198264
EMP_2910,14.79236358
EMP_2911,7.595735197
EMP_2912,9.138376727
EMP_2913,13.07424216
EMP_2914,14.4036382
EMP_2915,14.61308375
EMP_2916,9.024729155
EMP_2917,7.064260668
EMP_2918,11.15450122
EMP_2919,7.71497065
EMP_2920,5.864863447
EMP_2921,6.076105172
EMP_2922,14.78355332
EMP_2923,10.11514073
EMP_2924,7.064260668
EMP_2925,14.74822519
EMP_2926,14.59491431
EMP_2927,9.234806887
EMP_2928,13.00155201
EMP_2929,5.592189126
EMP_2930,9.024729155
EMP_2931,9.234806887
EMP_2932,7.435543875
EMP_2933,5.848103943
EMP_2934,14.59491431
EMP_2935,14.78355332
EMP_2936,13.24699305
EMP_2937,9.034966147
EMP_2938,11.60855469
EMP_2939,7.38832083
EMP_2940,13.00155201
EMP_2941,9.234806887
EMP_2942,7.404007889
EMP_2943,13.07424216
EMP_2944,10.11514073
EMP_2945,9.034966147
EMP_2946,13.24699305
EMP_2947,9.138376727
EMP_2948,14.4036382
EMP_2949,7.38832083
EMP_2950,13.24699305
EMP_2951,5.848103943
EMP_2952,5.712403877
EMP_2953,9.034966147
EMP_2954,13.00155201
EMP_2955,14.61308375
EMP_2956,13.24699305
EMP_2957,5.848103943
EMP_2958,11.60855469
EMP_2959,7.266257001
EMP_2960,13.24699305
EMP_2961,6.076105172
EMP_2962,7.064260668
EMP_2963,11.60855469
EMP_2964,7.71497065
EMP_2965,14.78355332
EMP_2966,10.11514073
EMP_2967,14.79236358
EMP_2968,9.024729155
EMP_2969,10.34363574
EMP_2970,13.00155201
EMP_2971,7.71497065
EMP_2972,5.592189126
EMP_2973,14.4036382
EMP_2974,6.076105172
EMP_2975,10.11514073
EMP_2976,11.75799412
EMP_2977,9.024729155
EMP_2978,11.75799412
EMP_2979,11.75799412
EMP_2980,5.712403877
EMP_2981,7.887198264
EMP_2982,14.61308375
EMP_2983,11.15450122
EMP_2984,14.79236358
EMP_2985,8.746742319
EMP_2986,7.887198264
EMP_2987,7.887198264
EMP_2988,5.450710168
EMP_2989,10.11514073
EMP_2990,10.11514073
EMP_2991,5.450710168
EMP_2992,10.34363574
EMP_2993,11.75799412
EMP_2994,7.266257001
EMP_2995,11.15450122
EMP_2996,5.848103943
EMP_2997,7.595735197
EMP_2998,9.034966147
EMP_2999,14.74822519
EMP_3000,7.595735197
EMP_3001,14.78355332
EMP_3002,7.595735197
EMP_3003,7.435543875
EMP_3004,5.592189126
EMP_3005,13.10748609
EMP_3006,7.404007889
EMP_3007,9.138376727
EMP_3008,5.450710168
EMP_3009,14.79236358
EMP_3010,5.09195065
EMP_3011,7.435543875
EMP_3012,5.09195065
EMP_3013,7.266257001
EMP_3014,13.07424216
EMP_3015,10.34363574
EMP_3016,13.10748609
EMP_3017,5.848103943
EMP_3018,7.595735197
EMP_3019,14.61308375
EMP_3020,7.404007889
EMP_3021,9.234806887
EMP_3022,11.15450122
EMP_3023,9.234806887
EMP_3024,5.450710168
EMP_3025,11.75799412
EMP_3026,14.74822519
EMP_3027,5.09195065
EMP_3028,13.07424216
EMP_3029,7.38832083
EMP_3030,13.07424216
EMP_3031,8.746742319
EMP_3032,7.38832083
EMP_3033,7.38832083
EMP_3034,11.15450122
EMP_3035,13.10748609
EMP_3036,14.79236358
EMP_3037,14.74822519
EMP_3038,5.450710168
EMP_3039,14.78355332
EMP_3040,13.24699305
EMP_3041,7.435543875
EMP_3042,7.404007889
EMP_3043,11.75799412
EMP_3044,13.24699305
EMP_3045,11.15450122
EMP_3046,11.15450122
EMP_3047,9.138376727
EMP_3048,13.24699305
EMP_3049,5.450710168
EMP_3050,7.266257001
EMP_3051,11.60855469
EMP_3052,14.61308375
EMP_3053,14.61308375
EMP_3054,14.4036382
EMP_3055,7.266257001
EMP_3056,14.4036382
EMP_3057,8.746742319
EMP_3058,7.71497065
EMP_3059,13.24699305
EMP_3060,7.404007889
EMP_3061,13.10748609
EMP_3062,13.07424216
EMP_3063,10.34363574
EMP_3064,7.064260668
EMP_3065,5.864863447
EMP_3066,7.595735197
EMP_3067,9.138376727
EMP_3068,5.072019591
EMP_3069,5.592189126
EMP_3070,5.864863447
EMP_3071,7.404007889
EMP_3072,10.34363574
EMP_3073,5.072019591
EMP_3074,7.404007889
EMP_3075,14.79236358
EMP_3076,13.24699305
EMP_3077,7.38832083
EMP_3078,10.34363574
EMP_3079,13.10748609
EMP_3080,13.07424216
EMP_3081,5.848103943
EMP_3082,14.78355332
EMP_3083,14.59491431
EMP_3084,5.09195065
EMP_3085,14.79236358
EMP_3086,14.4036382
EMP_3087,7.266257001
EMP_3088,7.595735197
EMP_3089,14.59491431
EMP_3090,11.15450122
EMP_3091,5.450710168
EMP_3092,7.404007889
EMP_3093,7.404007889
EMP_3094,7.595735197
EMP_3095,7.887198264
EMP_3096,14.61308375
EMP_3097,13.07424216
EMP_3098,9.234806887
EMP_3099,5.450710168
EMP_3100,11.15450122
EMP_3101,11.15450122
EMP_3102,14.59491431
EMP_3103,7.887198264
EMP_3104,7.064260668
EMP_3105,9.034966147
EMP_3106,5.09195065
EMP_3107,7.71497065
EMP_3108,5.072019591
EMP_3109,13.24699305
EMP_3110,5.592189126
EMP_3111,9.234806887
EMP_3112,5.848103943
EMP_3113,13.10748609
EMP_3114,13.07424216
EMP_3115,7.404007889
EMP_3116,9.138376727
EMP_3117,14.74822519
EMP_3118,7.38832083
EMP_3119,7.404007889
EMP_3120,5.848103943
EMP_3121,13.07424216
EMP_3122,5.09195065
EMP_3123,7.404007889
EMP_3124,13.00155201
EMP_3125,11.60855469
EMP_3126,14.4036382
EMP_3127,9.138376727
EMP_3128,5.712403877
EMP_3129,7.266257001
EMP_3130,7.887198264
EMP_3131,13.10748609
EMP_3132,7.71497065
EMP_3133,5.864863447
EMP_3134,14.78355332
EMP_3135,13.00155201
EMP_3136,6.076105172
EMP_3137,9.034966147
EMP_3138,14.74822519
EMP_3139,5.450710168
EMP_3140,14.59491431
EMP_3141,7.064260668
EMP_3142,7.404007889
EMP_3143,13.07424216
EMP_3144,13.10748609
EMP_3145,7.71497065
EMP_3146,9.034966147
EMP_3147,13.07424216
EMP_3148,11.60855469
EMP_3149,7.064260668
EMP_3150,7.404007889
EMP_3151,5.09195065
EMP_3152,7.435543875
EMP_3153,5.072019591
EMP_3154,11.75799412
EMP_3155,10.34363574
EMP_3156,5.592189126
EMP_3157,9.234806887
EMP_3158,11.15450122
EMP_3159,7.38832083
EMP_3160,8.746742319
EMP_3161,14.79236358
EMP_3162,8.746742319
EMP_3163,11.60855469
EMP_3164,7.404007889
EMP_3165,7.71497065
EMP_3166,14.78355332
EMP_3167,13.00155201
EMP_3168,9.138376727
EMP_3169,9.024729155
EMP_3170,14.59491431
EMP_3171,7.404007889
EMP_3172,11.15450122
EMP_3173,13.24699305
EMP_3174,10.11514073
EMP_3175,7.064260668
EMP_3176,5.864863447
EMP_3177,9.024729155
EMP_3178,6.076105172
EMP_3179,5.450710168
EMP_3180,5.848103943
EMP_3181,7.435543875
EMP_3182,9.024729155
EMP_3183,6.076105172
EMP_3184,7.404007889
EMP_3185,7.595735197
EMP_3186,14.4036382
EMP_3187,13.24699305
EMP_3188,5.592189126
EMP_3189,11.60855469
EMP_3190,14.4036382
EMP_3191,13.10748609
EMP_3192,7.71497065
EMP_3193,14.78355332
EMP_3194,10.11514073
EMP_3195,13.10748609
EMP_3196,14.78355332
EMP_3197,14.78355332
EMP_3198,7.266257001
EMP_3199,11.15450122
EMP_3200,7.266257001
EMP_3201,6.076105172
EMP_3202,7.266257001
EMP_3203,10.11514073
EMP_3204,14.4036382
EMP_3205,5.592189126
EMP_3206,5.712403877
EMP_3207,7.064260668
EMP_3208,5.09195065
EMP_3209,7.887198264
EMP_3210,7.404007889
EMP_3211,5.09195065
EMP_3212,7.266257001
EMP_3213,7.38832083
EMP_3214,13.24699305
EMP_3215,6.076105172
EMP_3216,5.09195065
EMP_3217,5.712403877
EMP_3218,7.595735197
EMP_3219,13.24699305
EMP_3220,14.4036382
EMP_3221,7.404007889
EMP_3222,5.09195065
EMP_3223,9.024729155
EMP_3224,14.79236358
EMP_3225,13.00155201
EMP_3226,7.064260668
EMP_3227,14.74822519
