DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0373,Completed,0,0,43.88,67.5,77.63,67.5,67.5,74.25,70.88,77.63,74.25,70.88,74.25,54,0,0
Technical,TASK_T0437,Completed,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0378,Completed,0,0,120,120,138,120,120,132,126,138,132,126,132,120,126,120
Technical,TASK_T0121,Completed,178.98,146.44,150,105,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0113,Completed,16.5,13.5,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0546,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,279.35,220.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-114.35,-63,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0545,Completed,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0530,Completed,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0529,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0576,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0138,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,126.89,230.66,282,274.78,284.72,247.58,174.89,192.38,183.64,201.13,192.38,151.2,158.4,144,151.2,144
Remaining,,,38.11,-73.16,-132,-124.78,-112.22,-97.58,-24.89,-27.38,-26.14,-28.63,-27.38,6.3,6.6,6,6.3,6
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,144,151.2,144
Technical,TASK_T0847,Completed,26.4,25.2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0871,Completed,0,0,7.8,14.19,16.32,14.19,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0234,Completed,31.35,29.93,28.5,28.5,32.78,28.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0921,Completed,17.6,18,16.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0927,Completed,18.54,32.44,30.89,30.89,35.53,30.89,30.89,33.98,32.44,35.53,33.98,0,0,0,0,0
Technical,TASK_T0746,Completed,33,31.5,30,30,34.5,30,0,0,0,0,0,0,0,0,0,0
EMP_0145,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,200.38,191.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-35.38,-33.77,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Planning,TASK_T0940,,200.38,191.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0076,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,144,54,51.75,45,59.25,66,63,60,49.5,45.75,16.5,15,15.75,15
Remaining,,,0,0,6,96,120.75,105,90.75,99,94.5,112.5,115.5,111.75,148.5,135,141.75,135
Technical,TASK_T0847,Completed,16.5,15.75,15,15,17.25,15,15,16.5,15.75,8.25,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0114,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0890,Completed,33,31.5,30,30,34.5,30,30,33,31.5,34.5,33,30,0,0,0,0
Technical,TASK_T0113,Completed,99,94.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0914,Partial,0,0,0,0,0,0,14.25,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
EMP_0157,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,87.1,73.13,106.4,119.9,70.46,6,0,0,0,0,0,0,0,0,0,0
Remaining,,,77.9,84.38,43.6,30.1,102.04,144,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0967,Completed,15.75,23.63,30,22.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0551,Completed,0,0,0,16.88,13.13,2.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0857,Completed,4.52,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,0,0,13.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0303,Completed,45.45,23.63,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,0,42.75,11.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0507,Completed,0,0,0,10.13,16.88,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0715,Completed,0,0,25.4,25.4,29.21,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0522,Completed,21.38,10.13,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0509,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0690,Completed,0,31.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0888,Completed,165,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0198,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,16.5,15.75,15,4.5,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,148.5,141.75,135,145.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0304,Completed,16.5,15.75,15,4.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0790,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,381.75,335.25,165,158.25,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-216.75,-177.75,-15,-8.25,0,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0169,Completed,22.5,15.75,15,8.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0295,Completed,29.25,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0115,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0114,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0070,Completed,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0718,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,301.5,161.25,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-136.5,-3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0577,Completed,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0117,Completed,82.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0301,Completed,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0070,Completed,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0269,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,142.5,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,157.5,150,150,142.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0130,Completed,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0215,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0719,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,120,150,112.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,163.49,120.27,150.48,112.44,172.44,149.92,149.92,164.96,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,1.51,-0.27,-0.48,0.06,0.06,0.08,0.08,0.04,0,0,0,0,0,0,0,0
Technical,TASK_T0353,Completed,2.83,2.06,2.57,2.57,2.96,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0334,Completed,0,0,0,1.38,3.52,3.06,3.06,3.37,0,0,0,0,0,0,0,0
Technical,TASK_T0378,Completed,101.2,97.8,124.1,88.2,150.6,133.5,133.5,147.5,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0341,Completed,2.97,2.16,2.7,2.7,3.11,2.7,2.7,2.97,0,0,0,0,0,0,0,0
Technical,TASK_T0338,Completed,3.97,2.88,3.61,3.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0331,Completed,3.04,2.21,2.77,1.8,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0383,Completed,36.09,3.15,3,3,3.45,3,3,2.7,0,0,0,0,0,0,0,0
Technical,TASK_T0339,Completed,4.95,3.6,4.5,4.28,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0346,Completed,0,0,0,4.97,8.8,7.65,7.65,8.42,0,0,0,0,0,0,0,0
Technical,TASK_T0329,Completed,8.43,6.13,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Partial,0,0.27,0.33,0.3,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0644,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,67.88,155.25,195,180,207,142.5,0,0,0,0,0,0,0,0,0,0
Remaining,,,97.13,2.25,-45,-30,-34.5,7.5,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0124,Completed,0,14.25,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0180,Completed,0,78,120,120,138,120,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0083,Completed,33,31.5,30,30,34.5,22.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0080,Completed,33,31.5,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0079,Completed,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0175,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,141,68.92,94.88,195.38,211.5,82.5,0,0,0,0,0,0,0,0,0,0
Remaining,,,24,88.58,55.13,-45.38,-39,67.5,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0736,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0855,Completed,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0234,Completed,0,0,2.25,21.75,7.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0530,Completed,0,0,0,11.25,16.13,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0852,Completed,0,0,0,12.38,15.38,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0233,Completed,24.75,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0874,Completed,14.63,13.88,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0037,Completed,24.75,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0293,Completed,0,0,90,150,172.5,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0760,Completed,24.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0335,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,108.9,103.95,99,79.8,86.25,75,0,0,0,0,0,0,0,0,0,0
Remaining,,,56.1,53.55,51,70.2,86.25,75,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0889,Completed,82.5,78.75,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0846,Completed,26.4,25.2,24,4.8,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0414,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,184.8,137.02,138,222,248.4,171,120,132,126,138,132,126,132,120,126,120
Remaining,,,-19.8,20.48,12,-72,-75.9,-21,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0437,Completed,0,0,0,96,138,120,120,132,126,138,132,126,132,120,126,120
Technical,TASK_T0503,Completed,23.1,45.67,51,51,58.65,51,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0297,Completed,13.2,12.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0196,Completed,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0850,Completed,49.5,47.25,45,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0846,Completed,33,31.5,30,30,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0221,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,91.8,87.3,139.35,177.75,50.25,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,73.2,70.2,10.65,-27.75,122.25,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0855,Completed,2.63,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0435,Completed,13.2,12.6,12,12,12,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0234,Completed,0,0,2.25,21.75,7.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0931,Completed,6.6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0286,Completed,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0285,Completed,0,0,35.63,37.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0434,Completed,13.2,12.6,12,12,12,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0016,Completed,0,0,27,30,1.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0469,Completed,0,0,15,30,5.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0522,Completed,21.38,10.13,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0449,Completed,0,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,12.6,13.2,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,21.45,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0758,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,46.2,29.85,12,12,13.8,12,0,0,0,0,0,0,0,0,0,0
Remaining,,,118.8,127.65,138,138,158.7,138,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0286,Completed,16.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0530,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0315,Completed,13.2,12.6,12,12,13.8,12,0,0,0,0,0,0,0,0,0,0
EMP_0178,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,11.93,11.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,153.07,146.11,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0390,Completed,11.93,11.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0205,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0270,,,,,,,,,,,,,,,,,,
Contracted Hours,,,90,157.5,150,150,172.5,150,150,165,157.5,172.5,165,37.5,0,0,0,0
Allocated Hours,,,90,157.5,111,139.2,182.85,159,79.8,66,63,69,66,15,0,0,0,0
Remaining,,,0,0,39,10.8,-10.35,-9,70.2,99,94.5,103.5,99,22.5,0,0,0,0
Technical,TASK_T0571,Completed,0,0,0,60,69,60,60,66,63,69,66,15,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,79.2,113.85,99,19.8,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,36,63,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0215,Completed,54,94.5,90,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0142,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,28.05,26.78,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,147.95,141.22,151.07,160,184,160,160,176,168,184,176,168,176,160,168,160
Technical,TASK_T0411,Completed,28.05,26.78,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0460,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,49.5,65.63,9.75,10.5,34.5,30,16.5,0,0,0,0,0,0,0,0,0
Remaining,,,115.5,91.88,140.25,139.5,138,120,133.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0736,Completed,33,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,0,10.5,34.5,30,16.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0970,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,0,42,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0570,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0739,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,112.5,150,150,165,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,168.4,226.16,225,195,207,120,90,99,78.75,86.25,82.5,0,0,0,0,0
Remaining,,,-3.4,-113.66,-75,-45,-42,30,60,66,78.75,86.25,82.5,157.5,165,150,157.5,150
Technical,TASK_T0739,Completed,83.61,47.25,45,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0306,Completed,24.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0765,Completed,0,11.25,15,15,17.25,15,15,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0772,Completed,0,15.75,30,7.5,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0024,Completed,16.5,11.25,15,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,33,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0218,Completed,8.74,5.96,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0764,Completed,1.8,20.7,30,30,34.5,30,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0412,Partial,0,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,0,0,0,0,0
EMP_0450,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,200.57,179.2,206.08,38.53,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,-50.57,-29.2,-33.58,111.47,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,,Completed,0,0,27.65,32.53,37.41,32.53,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0576,Completed,0,0,0,60,69,6,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0536,Completed,0,0,22.92,41.67,47.92,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,165,157.5,150,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0535,Partial,0,0,0,45,51.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0043,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,249.76,250.95,163.5,172.95,198,171,159.45,0,0,0,0,0,0,0,0,0
Remaining,,,-84.76,-93.45,-13.5,-22.95,-25.5,-21,-9.45,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0302,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0288,Completed,0,12.82,13.5,13.5,1.35,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0303,Completed,41.26,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,126,157.5,150,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Technical,TASK_T0498,Completed,0,0,0,9.45,24.15,21,9.45,0,0,0,0,0,0,0,0,0
EMP_0297,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,142.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,198,171.75,125.63,145.5,172.5,135,171,75.75,63,69,51,47.25,49.5,45,47.25,45
Remaining,,,-33,-14.25,16.88,4.5,0,15,-21,89.25,94.5,103.5,114,110.25,115.5,105,110.25,105
Technical,TASK_T0176,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0127,Completed,0,0,0,12,17.25,15,15,16.5,15.75,17.25,1.5,0,0,0,0,0
Technical,TASK_T0069,Completed,82.5,78.75,75,75,86.25,75,75,0,0,0,0,0,0,0,0,0
Technical,TASK_T0179,Completed,33,31.5,28.5,30,34.5,30,30,0,0,0,0,0,0,0,0,0
Technical,TASK_T0121,Completed,0,6.75,7.13,13.5,17.25,15,15,9.75,0,0,0,0,0,0,0,0
Technical,TASK_T0093,Completed,66,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0101,Partial,0,0,0,0,0,0,36,49.5,47.25,51.75,49.5,47.25,49.5,45,47.25,45
EMP_0495,,,,,,,,,,,,,,,,,,
Contracted Hours,,,127.5,112.5,150,150,172.5,150,150,90,157.5,172.5,165,157.5,127.5,112.5,157.5,150
Allocated Hours,,,66.38,97.5,67.5,176.25,186.05,217.73,150.22,150.37,150.27,150.48,142.87,142.82,141.75,141.75,141.75,141.75
Remaining,,,61.13,15,82.5,-26.25,-13.55,-67.73,-0.22,-60.37,7.23,22.02,22.13,14.68,-14.25,-29.25,15.75,8.25
Technical,TASK_T0631,Completed,15,15,15,15,15,7.5,7.5,7.5,7.5,7.5,0,0,0,0,0,0
Technical,TASK_T0621,Completed,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0624,Completed,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0674,Completed,0,0,0,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0675,Completed,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0646,Completed,0,0,0,22.5,22.5,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75
Technical,TASK_T0665,Completed,0,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0589,Completed,0,0,0,22.5,26.3,26.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0657,Completed,22.5,22.5,22.5,22.5,22.5,22.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0622,Completed,22.5,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0636,Partial,0,0,0,0,0,0.93,0.97,1.12,1.02,1.23,1.12,1.07,0,0,0,0
EMP_0591,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,147,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,142.5,46.5,51,150,186,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,22.5,100.5,99,0,-13.5,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0018,Completed,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0263,Completed,0,0,0,6,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,142.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,0,27,30,30,13.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0318,Completed,0,0,0,114,163.88,142.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0196,Completed,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0565,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,135,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,148.5,121.5,150.75,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Remaining,,,16.5,13.5,-0.75,0,0,0,0,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0380,Completed,148.5,121.5,60.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,90,150,172.5,150,150,0,0,0,0,0,0,0,0,0
EMP_0184,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,112.5,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,112.5,0,0,0,0,0,0,0,0,0,0
EMP_0502,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,172.5,157.5,150,172.5,157.5,165,165,157.5,172.5,165,157.5,165,165,165,150
Allocated Hours,,,165,171,105,150,157.5,142.5,150,0,0,0,0,0,0,0,0,0
Remaining,,,0,1.5,52.5,0,15,15,15,165,157.5,172.5,165,157.5,165,165,165,150
